"date","P1_B_BCap_Blos_BArr__niq","P1_B_BCap_S1los_BArr__niq","P1_B_BCap_S2los_BArr__niq","P1_B_S1Cap_Blos_BArr__niq","P1_B_S1Cap_S1los_BArr__niq","P1_B_S1Cap_S2los_BArr__niq","P1_B_BCap_Blos_S1Arr__niq","P1_B_BCap_S1los_S1Arr__niq","P1_B_BCap_S2los_S1Arr__niq","P1_B_S1Cap_Blos_S1Arr__niq","P1_B_S1Cap_S1los_S1Arr__niq","P1_B_S1Cap_S2los_S1Arr__niq","P1_NS_BCap_Blos_BArr__niq","P1_NS_BCap_S1los_BArr__niq","P1_NS_BCap_S2los_BArr__niq","P1_NS_S1Cap_Blos_BArr__niq","P1_NS_S1Cap_S1los_BArr__niq","P1_NS_S1Cap_S2los_BArr__niq","P1_NS_BCap_Blos_S1Arr__niq","P1_NS_BCap_S1los_S1Arr__niq","P1_NS_BCap_S2los_S1Arr__niq","P1_NS_S1Cap_Blos_S1Arr__niq","P1_NS_S1Cap_S1los_S1Arr__niq","P1_NS_S1Cap_S2los_S1Arr__niq","P1_SG_BCap_Blos_BArr__niq","P1_SG_BCap_S1los_BArr__niq","P1_SG_BCap_S2los_BArr__niq","P1_SG_S1Cap_Blos_BArr__niq","P1_SG_S1Cap_S1los_BArr__niq","P1_SG_S1Cap_S2los_BArr__niq","P1_SG_BCap_Blos_S1Arr__niq","P1_SG_BCap_S1los_S1Arr__niq","P1_SG_BCap_S2los_S1Arr__niq","P1_SG_S1Cap_Blos_S1Arr__niq","P1_SG_S1Cap_S1los_S1Arr__niq","P1_SG_S1Cap_S2los_S1Arr__niq","P1_B_BCap_Blos_BArr__occ","P1_B_BCap_S1los_BArr__occ","P1_B_BCap_S2los_BArr__occ","P1_B_S1Cap_Blos_BArr__occ","P1_B_S1Cap_S1los_BArr__occ","P1_B_S1Cap_S2los_BArr__occ","P1_B_BCap_Blos_S1Arr__occ","P1_B_BCap_S1los_S1Arr__occ","P1_B_BCap_S2los_S1Arr__occ","P1_B_S1Cap_Blos_S1Arr__occ","P1_B_S1Cap_S1los_S1Arr__occ","P1_B_S1Cap_S2los_S1Arr__occ","P1_NS_BCap_Blos_BArr__occ","P1_NS_BCap_S1los_BArr__occ","P1_NS_BCap_S2los_BArr__occ","P1_NS_S1Cap_Blos_BArr__occ","P1_NS_S1Cap_S1los_BArr__occ","P1_NS_S1Cap_S2los_BArr__occ","P1_NS_BCap_Blos_S1Arr__occ","P1_NS_BCap_S1los_S1Arr__occ","P1_NS_BCap_S2los_S1Arr__occ","P1_NS_S1Cap_Blos_S1Arr__occ","P1_NS_S1Cap_S1los_S1Arr__occ","P1_NS_S1Cap_S2los_S1Arr__occ","P1_SG_BCap_Blos_BArr__occ","P1_SG_BCap_S1los_BArr__occ","P1_SG_BCap_S2los_BArr__occ","P1_SG_S1Cap_Blos_BArr__occ","P1_SG_S1Cap_S1los_BArr__occ","P1_SG_S1Cap_S2los_BArr__occ","P1_SG_BCap_Blos_S1Arr__occ","P1_SG_BCap_S1los_S1Arr__occ","P1_SG_BCap_S2los_S1Arr__occ","P1_SG_S1Cap_Blos_S1Arr__occ","P1_SG_S1Cap_S1los_S1Arr__occ","P1_SG_S1Cap_S2los_S1Arr__occ","P1_B_BCap_Blos_BArr__wait","P1_B_BCap_S1los_BArr__wait","P1_B_BCap_S2los_BArr__wait","P1_B_S1Cap_Blos_BArr__wait","P1_B_S1Cap_S1los_BArr__wait","P1_B_S1Cap_S2los_BArr__wait","P1_B_BCap_Blos_S1Arr__wait","P1_B_BCap_S1los_S1Arr__wait","P1_B_BCap_S2los_S1Arr__wait","P1_B_S1Cap_Blos_S1Arr__wait","P1_B_S1Cap_S1los_S1Arr__wait","P1_B_S1Cap_S2los_S1Arr__wait","P1_NS_BCap_Blos_BArr__wait","P1_NS_BCap_S1los_BArr__wait","P1_NS_BCap_S2los_BArr__wait","P1_NS_S1Cap_Blos_BArr__wait","P1_NS_S1Cap_S1los_BArr__wait","P1_NS_S1Cap_S2los_BArr__wait","P1_NS_BCap_Blos_S1Arr__wait","P1_NS_BCap_S1los_S1Arr__wait","P1_NS_BCap_S2los_S1Arr__wait","P1_NS_S1Cap_Blos_S1Arr__wait","P1_NS_S1Cap_S1los_S1Arr__wait","P1_NS_S1Cap_S2los_S1Arr__wait","P1_SG_BCap_Blos_BArr__wait","P1_SG_BCap_S1los_BArr__wait","P1_SG_BCap_S2los_BArr__wait","P1_SG_S1Cap_Blos_BArr__wait","P1_SG_S1Cap_S1los_BArr__wait","P1_SG_S1Cap_S2los_BArr__wait","P1_SG_BCap_Blos_S1Arr__wait","P1_SG_BCap_S1los_S1Arr__wait","P1_SG_BCap_S2los_S1Arr__wait","P1_SG_S1Cap_Blos_S1Arr__wait","P1_SG_S1Cap_S1los_S1Arr__wait","P1_SG_S1Cap_S2los_S1Arr__wait","P1_B_BCap_Blos_BArr__cost","P1_B_BCap_S1los_BArr__cost","P1_B_BCap_S2los_BArr__cost","P1_B_S1Cap_Blos_BArr__cost","P1_B_S1Cap_S1los_BArr__cost","P1_B_S1Cap_S2los_BArr__cost","P1_B_BCap_Blos_S1Arr__cost","P1_B_BCap_S1los_S1Arr__cost","P1_B_BCap_S2los_S1Arr__cost","P1_B_S1Cap_Blos_S1Arr__cost","P1_B_S1Cap_S1los_S1Arr__cost","P1_B_S1Cap_S2los_S1Arr__cost","P1_NS_BCap_Blos_BArr__cost","P1_NS_BCap_S1los_BArr__cost","P1_NS_BCap_S2los_BArr__cost","P1_NS_S1Cap_Blos_BArr__cost","P1_NS_S1Cap_S1los_BArr__cost","P1_NS_S1Cap_S2los_BArr__cost","P1_NS_BCap_Blos_S1Arr__cost","P1_NS_BCap_S1los_S1Arr__cost","P1_NS_BCap_S2los_S1Arr__cost","P1_NS_S1Cap_Blos_S1Arr__cost","P1_NS_S1Cap_S1los_S1Arr__cost","P1_NS_S1Cap_S2los_S1Arr__cost","P1_SG_BCap_Blos_BArr__cost","P1_SG_BCap_S1los_BArr__cost","P1_SG_BCap_S2los_BArr__cost","P1_SG_S1Cap_Blos_BArr__cost","P1_SG_S1Cap_S1los_BArr__cost","P1_SG_S1Cap_S2los_BArr__cost","P1_SG_BCap_Blos_S1Arr__cost","P1_SG_BCap_S1los_S1Arr__cost","P1_SG_BCap_S2los_S1Arr__cost","P1_SG_S1Cap_Blos_S1Arr__cost","P1_SG_S1Cap_S1los_S1Arr__cost","P1_SG_S1Cap_S2los_S1Arr__cost"
2023-04-27,9.92,0,0,0,0,0,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.632,47.4,67.08,84.512,47.4,66.928,87.248,48.4,65.4,86.288,48.4,65.336,38.576,22.936,29.976,38.576,22.936,29.976,37.712,23.552,31.08,37.712,23.552,31.08,44.656,37.344,40.832,44.64,37.344,40.832,44.072,37.384,40.952,44.072,37.384,40.952,1.48963730569948,0,0.00802139037433155,0,0,0,0.968973747016706,0,0.00744416873449132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,30504.82,14812.5,20962.5,26410,14812.5,20915,29451.72,15125,20437.5,26965,15125,20417.5,12055,7167.5,9367.5,12055,7167.5,9367.5,11785,7360,9712.5,11785,7360,9712.5,13955,11670,12760,13950,11670,12760,13772.5,11682.5,12797.5,13772.5,11682.5,12797.5
2023-04-28,11.2,0,0.08,0,0,0,7.72,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.02,0,0,0,0,0,88.344,52.624,71.128,88.408,52.624,71.152,87.28,51.96,68.592,88.832,51.96,68.616,40.92,23.864,32.6,40.92,23.864,32.6,39.88,24.8,33.624,39.88,24.8,33.624,49.76,42.208,45.808,49.824,42.208,45.808,50.144,42.752,45.368,50.176,42.752,45.368,1.30699774266366,0,0.0164705882352941,0,0,0,0.961038961038961,0,0.00775193798449612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31482.7,16445,22255.18,27627.5,16445,22235,29946.12,16237.5,21448.84,27760,16237.5,21442.5,12787.5,7457.5,10187.5,12787.5,7457.5,10187.5,12462.5,7750,10507.5,12462.5,7750,10507.5,15563.84,13190,14315,15570,13190,14315,15676.92,13360,14177.5,15680,13360,14177.5
2023-04-29,14.38,0,0.14,0,0,0,11.32,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.704,54.808,76.328,96.096,54.808,76.464,89.912,55.56,75.624,97.464,55.56,76.088,41.192,25.112,32.992,41.192,25.112,32.992,40.568,25.912,33.552,40.568,25.912,33.552,50.336,42.056,47.16,50.328,42.056,47.16,50.2,43.44,46.976,50.184,43.44,46.976,1.25178147268409,0,0.00707547169811321,0,0,0,0.901595744680851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33320.48,17127.5,23900.94,30030,17127.5,23895,32014.22,17362.5,23736.3,30457.5,17362.5,23777.5,12872.5,7847.5,10310,12872.5,7847.5,10310,12677.5,8097.5,10485,12677.5,8097.5,10485,15730,13142.5,14737.5,15727.5,13142.5,14737.5,15687.5,13575,14680,15682.5,13575,14680
2023-04-30,11.08,0,0,0,0,0,8.26,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.008,46.336,67.744,87.648,46.336,67.648,87.672,46.624,67.68,88.496,46.624,67.672,34.816,18.352,27.104,34.816,18.352,27.104,34.864,18.792,27.048,34.864,18.792,27.048,43.032,35.528,39.744,43.024,35.528,39.744,43.168,36.016,40.152,43.16,36.016,40.152,1.34653465346535,0,0.0048780487804878,0,0,0,0.870588235294118,0,0.0051150895140665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31336.18,14480,21170,27390,14480,21140,30255.46,14570,21184.6,27655,14570,21147.5,10880,5735,8470,10880,5735,8470,10895,5872.5,8452.5,10895,5872.5,8452.5,13447.5,11102.5,12420,13445,11102.5,12420,13490,11255,12547.5,13487.5,11255,12547.5
2023-05-01,8.28,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.904,39.424,60,79.44,39.424,59.92,83.616,39.376,60.168,79.904,39.376,60.008,29.28,13.784,21.512,29.28,13.784,21.512,29.192,13.592,21.176,29.192,13.592,21.176,35.208,28.28,31.552,35.192,28.28,31.552,35.272,28.864,32.656,35.264,28.864,32.656,1.23037974683544,0,0.00728155339805825,0,0,0,0.934240362811791,0,0.0153452685421995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304878048780488,0,0,0,0,0,29084.88,12320,18750,24825,12320,18725,28088.36,12305,18802.5,24970,12305,18752.5,9150,4307.5,6722.5,9150,4307.5,6722.5,9122.5,4247.5,6617.5,9122.5,4247.5,6617.5,11002.5,8837.5,9860,10997.5,8837.5,9860,11022.5,9020,10205,11020,9020,10205
2023-05-02,8.16,0,0,0,0,0,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.904,41.704,58.976,79.584,41.704,58.904,83.776,40.648,58.72,79.864,40.648,58.64,30.832,17.2,24.32,30.832,17.2,24.32,31.448,17.144,23.016,31.448,17.144,23.016,36.976,29.368,32.44,36.968,29.368,32.44,36.328,29.688,33.736,36.328,29.688,33.736,1.5158924205379,0,0,0,0,0,0.893867924528302,0,0.00491400491400491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347222222222222,0,0,0,0,0,0,0,0,0,0,0,29043.36,13032.5,18430,24870,13032.5,18407.5,27847.72,12702.5,18350,24957.5,12702.5,18325,9635,5375,7600,9635,5375,7600,9827.5,5357.5,7192.5,9827.5,5357.5,7192.5,11555,9177.5,10137.5,11552.5,9177.5,10137.5,11352.5,9277.5,10542.5,11352.5,9277.5,10542.5
2023-05-03,9.1,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.288,46.528,63.216,84.392,46.528,63.16,86.376,45.56,62.272,84.76,45.56,62.192,35.928,21.672,29.4,35.928,21.672,29.4,36.88,22.104,28.968,36.88,22.104,28.968,41.968,35.888,37.496,41.968,35.888,37.496,41.752,35.448,38.24,41.752,35.448,38.24,1.38082191780822,0,0.00738916256157635,0,0,0,0.89544235924933,0,0.00755667506297229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30113.6,14540,19755,26372.5,14540,19737.5,28985.46,14237.5,19460,26487.5,14237.5,19435,11227.5,6772.5,9187.5,11227.5,6772.5,9187.5,11525,6907.5,9052.5,11525,6907.5,9052.5,13115,11215,11717.5,13115,11215,11717.5,13047.5,11077.5,11950,13047.5,11077.5,11950
2023-05-04,9.9,0,0,0,0,0,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.288,48.544,66.208,87.136,48.544,66.12,87.6,47.056,64.824,86,47.056,64.752,39.192,23,31.8,39.192,23,31.8,40.296,24.496,30.88,40.296,24.496,30.88,45.536,37.152,38.928,45.536,37.152,38.928,44.736,37.888,40.12,44.736,37.888,40.12,1.36228287841191,0,0.0107238605898123,0,0,0,0.923280423280423,0,0.00903614457831325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30702.9,15170,20690,27230,15170,20662.5,29423.32,14705,20257.5,26875,14705,20235,12247.5,7187.5,9937.5,12247.5,7187.5,9937.5,12592.5,7655,9650,12592.5,7655,9650,14230,11610,12165,14230,11610,12165,13980,11840,12537.5,13980,11840,12537.5
2023-05-05,10.92,0,0,0,0,0,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.304,52.152,69.712,90.816,52.152,69.664,89.56,51.456,69.648,91.12,51.456,69.616,41.56,24.504,32.864,41.56,24.504,32.864,42.56,25.768,32.088,42.56,25.768,32.088,50.416,41.728,45.232,50.408,41.728,45.232,50.72,41.952,44.224,50.72,41.952,44.224,1.65301204819277,0,0.00719424460431655,0,0,0,0.965346534653465,0,0.00733496332518337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31685.82,16297.5,21785,28380,16297.5,21770,30700.14,16080,21765,28475,16080,21755,12987.5,7657.5,10270,12987.5,7657.5,10270,13300,8052.5,10027.5,13300,8052.5,10027.5,15755,13040,14135,15752.5,13040,14135,15850,13110,13820,15850,13110,13820
2023-05-06,14.72,0,0.1,0,0,0,11.32,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.128,56.92,76.456,98.024,56.92,76.544,90.664,58.328,75.92,97.76,58.328,76.504,41.344,23.848,32.136,41.344,23.848,32.136,41.936,25.76,32.224,41.936,25.76,32.224,50.76,41.896,47.608,50.76,41.896,47.608,51.032,43.344,46.76,51.032,43.344,46.76,1.23300970873786,0,0.00709219858156028,0,0,0,0.76905311778291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33570.62,17787.5,23927.1,30632.5,17787.5,23920,32249.22,18227.5,23849.56,30550,18227.5,23907.5,12920,7452.5,10042.5,12920,7452.5,10042.5,13105,8050,10070,13105,8050,10070,15862.5,13092.5,14877.5,15862.5,13092.5,14877.5,15947.5,13545,14612.5,15947.5,13545,14612.5
2023-05-07,11.34,0,0,0,0,0,7.66,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.528,47.736,67.312,89.12,47.736,67.216,88.872,49.096,68.672,89.2,49.096,68.528,35.552,17.936,26.328,35.552,17.936,26.328,36.032,19.064,26.104,36.032,19.064,26.104,44.44,35.216,40.648,44.44,35.216,40.648,43.968,35.28,39.664,43.968,35.28,39.664,1.14541387024608,0,0.00709219858156028,0,0,0,0.829145728643216,0,0.00717703349282297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31588.64,14917.5,21035,27850,14917.5,21005,30422.86,15342.5,21466.92,27875,15342.5,21415,11110,5605,8227.5,11110,5605,8227.5,11260,5957.5,8157.5,11260,5957.5,8157.5,13887.5,11005,12702.5,13887.5,11005,12702.5,13740,11025,12395,13740,11025,12395
2023-05-08,8.8,0,0,0,0,0,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.672,40.168,59.264,80.744,40.168,59.224,86.064,41.04,60.488,82.12,41.04,60.352,29.576,12.928,20.984,29.576,12.928,20.984,29.624,13.36,20.704,29.624,13.36,20.704,36.256,27.744,32.184,36.256,27.744,32.184,36.48,27.224,32.256,36.48,27.224,32.256,1.1125,0,0.00526315789473684,0,0,0,0.819444444444444,0,0.010498687664042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29504.8,12552.5,18520,25232.5,12552.5,18507.5,28631.92,12825,18902.5,25662.5,12825,18860,9242.5,4040,6557.5,9242.5,4040,6557.5,9257.5,4175,6470,9257.5,4175,6470,11330,8670,10057.5,11330,8670,10057.5,11400,8507.5,10080,11400,8507.5,10080
2023-05-09,8.2,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.536,40.992,60.672,79.776,40.992,60.608,84.904,41.416,60.184,80.272,41.416,60.088,31.08,16.496,23.384,31.08,16.496,23.384,32.088,17.216,23.04,32.088,17.216,23.04,37.416,30.984,34.592,37.416,30.984,34.592,37.312,29.376,33.968,37.312,29.376,33.968,1.29355608591885,0,0.0106666666666667,0,0,0,0.885085574572127,0,0.00497512437810945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28942.2,12810,18960,24930,12810,18940,27951.1,12942.5,18807.5,25085,12942.5,18777.5,9712.5,5155,7307.5,9712.5,5155,7307.5,10027.5,5380,7200,10027.5,5380,7200,11692.5,9682.5,10810,11692.5,9682.5,10810,11660,9180,10615,11660,9180,10615
2023-05-10,8.98,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.144,46.864,64.728,83.832,46.864,64.712,87.336,46.904,63.768,84.568,46.904,63.704,36.32,21.032,28.64,36.32,21.032,28.64,36.992,21.424,28.096,36.992,21.424,28.096,42.088,35.232,39.568,42.08,35.232,39.568,39.92,34.136,37.64,39.92,34.136,37.64,1.52405063291139,0,0,0,0,0,0.939759036144578,0,0.00519480519480519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29714.58,14645,20227.5,26197.5,14645,20222.5,29064.02,14657.5,19927.5,26427.5,14657.5,19907.5,11350,6572.5,8950,11350,6572.5,8950,11560,6695,8780,11560,6695,8780,13152.5,11010,12365,13150,11010,12365,12475,10667.5,11762.5,12475,10667.5,11762.5
2023-05-11,9.62,0,0.1,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.52,47.536,66.496,86.224,47.536,66.632,87.672,48.032,64.56,84.144,48.032,64.496,40.944,23.352,29.4,40.944,23.352,29.4,39.48,24.184,30.728,39.48,24.184,30.728,43.096,38.632,42.912,43.096,38.632,42.912,43.312,36.56,40.216,43.312,36.56,40.216,1.31767955801105,0,0.00536193029490617,0,0,0,0.931707317073171,0,0.00742574257425743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30366.02,14855,20814.6,26945,14855,20822.5,28968.34,15010,20175,26295,15010,20155,12795,7297.5,9187.5,12795,7297.5,9187.5,12337.5,7557.5,9602.5,12337.5,7557.5,9602.5,13467.5,12072.5,13410,13467.5,12072.5,13410,13535,11425,12567.5,13535,11425,12567.5
2023-05-12,11.46,0,0.3,0,0,0,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,87.456,51.088,70.528,89.752,51.088,70.936,89.096,51.936,69.016,88.544,51.936,68.984,41.096,23.208,32.344,41.096,23.208,32.344,42.208,25.104,33.056,42.208,25.104,33.056,47.128,42.096,46.224,47.128,42.136,46.224,47.456,40.176,44.872,47.456,40.176,44.872,1.45454545454545,0,0.00495049504950495,0,0,0,0.752450980392157,0,0.00268096514745308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31295.16,15965,22143.8,28047.5,15965,22167.5,29870.06,16230,21567.5,27670,16230,21557.5,12842.5,7252.5,10107.5,12842.5,7252.5,10107.5,13190,7845,10330,13190,7845,10330,14727.5,13161.92,14445,14727.5,13167.5,14445,14830,12555,14022.5,14830,12555,14022.5
2023-05-13,14.26,0,0.52,0,0,0,8.24,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,89.84,57.744,76.944,96.36,57.744,77.608,89.848,57.888,76.304,93.096,57.888,76.312,41.4,22.016,32.664,41.4,22.016,32.664,42.888,24.68,32.76,42.888,24.68,32.76,48.472,41.824,47.584,48.592,41.824,47.584,48.952,42.6,48.176,48.952,42.6,48.176,1.34278959810875,0,0.00735294117647059,0,0,0,0.816901408450704,0,0.00700934579439252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273972602739726,0,0,0,0,0,0,0,0,0,0,0,33008.96,18045,24224.92,30112.5,18045,24252.5,30928.54,18090,23858.84,29092.5,18090,23847.5,12937.5,6880,10207.5,12937.5,6880,10207.5,13402.5,7712.5,10237.5,13402.5,7712.5,10237.5,15175.18,13070,14870,15185,13070,14870,15297.5,13312.5,15055,15297.5,13312.5,15055
2023-05-14,11.38,0,0.14,0,0,0,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.28,46.912,68.912,87.464,46.912,68.88,87.112,48.016,68.24,85.84,48.016,68.216,35.28,16.504,25.856,35.28,16.504,25.856,36.296,17.96,26.144,36.296,17.96,26.144,42.672,35.088,40.616,42.656,35.08,40.616,42.608,35.168,40.76,42.608,35.168,40.76,1.32038834951456,0,0.00478468899521531,0,0,0,0.809756097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30899.98,14660,21583.44,27332.5,14660,21525,29208.54,15005,21325,26825,15005,21317.5,11025,5157.5,8080,11025,5157.5,8080,11342.5,5612.5,8170,11342.5,5612.5,8170,13335,10965,12692.5,13330,10962.5,12692.5,13315,10990,12737.5,13315,10990,12737.5
2023-05-15,8.92,0,0,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.016,39.848,60.56,79.072,39.848,60.328,82.296,41.064,60.616,78.504,41.064,60.568,29.688,12.432,20.064,29.688,12.432,20.064,30.008,12.984,20.216,30.008,12.984,20.216,34.768,27.552,32.656,34.76,27.552,32.656,34.432,27.4,32.672,34.432,27.4,32.672,1.24301675977654,0,0.00731707317073171,0,0,0,0.973333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28716.32,12452.5,18925,24710,12452.5,18852.5,27018.46,12832.5,18942.5,24532.5,12832.5,18927.5,9277.5,3885,6270,9277.5,3885,6270,9377.5,4057.5,6317.5,9377.5,4057.5,6317.5,10865,8610,10205,10862.5,8610,10205,10760,8562.5,10210,10760,8562.5,10210
2023-05-16,8.52,0,0,0,0,0,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.352,40.72,60.248,79.04,40.72,60.032,82.264,41.912,61.384,78.96,41.912,61.336,31.272,16.48,23.376,31.272,16.48,23.376,31.464,16.344,22.816,31.464,16.344,22.816,35.8,30.136,34.208,35.776,30.136,34.208,36.36,29.416,34.064,36.36,29.416,34.064,1.48684210526316,0,0.0111731843575419,0,0,0,0.892655367231638,0,0.00526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28682.92,12725,18827.5,24700,12725,18760,26973.86,13097.5,19182.5,24675,13097.5,19167.5,9772.5,5150,7305,9772.5,5150,7305,9832.5,5107.5,7130,9832.5,5107.5,7130,11187.5,9417.5,10690,11180,9417.5,10690,11362.5,9192.5,10645,11362.5,9192.5,10645
2023-05-17,9.84,0,0,0,0,0,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.08,47.248,64.44,84.736,47.248,64.288,85.92,48.168,65.432,84.36,48.168,65.392,34.632,20.912,27.944,34.632,20.912,27.944,35.624,20.816,27.856,35.624,20.816,27.856,40.288,35.24,39.176,40.272,35.232,39.176,41.28,33.504,37.768,41.28,33.504,37.768,1.37592137592138,0,0.0199501246882793,0,0,0,0.72680412371134,0,0.0072463768115942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324675324675325,0,0,0,0,0,0,0,0,0,0,0,29992.14,14765,20137.5,26480,14765,20090,28427.76,15052.5,20447.5,26362.5,15052.5,20435,10822.5,6535,8732.5,10822.5,6535,8732.5,11132.5,6505,8705,11132.5,6505,8705,12590,11012.5,12242.5,12585,11010,12242.5,12900,10470,11802.5,12900,10470,11802.5
2023-05-18,9.86,0,0.08,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.816,49.208,66.28,86.792,49.208,66.296,86.064,49.04,66.712,86.256,49.04,66.664,37.336,23.12,30.216,37.336,23.12,30.216,39.072,22.944,29.784,39.072,22.944,29.784,43.272,38.008,42.64,43.264,38.008,42.64,43.064,35.816,39.664,43.064,35.816,39.664,1.53886010362694,0,0.002710027100271,0,0,0,0.815426997245179,0,0.00826446280991736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30541.56,15377.5,20740.18,27122.5,15377.5,20717.5,28763.4,15325,20847.5,26955,15325,20832.5,11667.5,7225,9442.5,11667.5,7225,9442.5,12210,7170,9307.5,12210,7170,9307.5,13522.5,11877.5,13325,13520,11877.5,13325,13457.5,11192.5,12395,13457.5,11192.5,12395
